,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
8643,Data Analyst,Enterprise,Healthcare,USA,Hybrid,Mid,7,Master,0,1,1,1,0,101436,4,2020,High,7
8644,AI Engineer,Medium,E-commerce,India,Hybrid,Senior,3,Bachelor,1,1,1,0,0,151143,6,2025,Low,3
8645,Machine Learning Engineer,MNC,Retail,UK,Hybrid,Mid,4,Master,1,1,0,0,0,139024,4,2026,High,7
8646,Business Analyst,Medium,Technology,Canada,Onsite,Senior,0,PhD,0,1,0,0,0,101034,12,2020,Low,4
8647,Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Mid,9,Bachelor,0,0,0,0,1,127746,2,2024,Medium,5
8648,Data Engineer,Enterprise,Healthcare,Singapore,Onsite,Mid,9,Bachelor,1,0,0,0,1,85698,12,2025,Medium,3
8649,Data Scientist,Medium,Healthcare,Singapore,Hybrid,Senior,6,Master,1,0,0,0,1,113831,2,2024,Low,1
8650,Machine Learning Engineer,Medium,Technology,Germany,Onsite,Senior,9,Bachelor,0,1,1,1,0,170444,12,2022,High,6
8651,Business Analyst,Medium,Technology,USA,Onsite,Mid,12,Master,0,0,1,0,0,90138,6,2021,High,9
8652,Data Analyst,Medium,Retail,USA,Remote,Senior,5,Bachelor,0,0,0,1,0,112738,8,2021,Low,5
8653,Data Analyst,Enterprise,Healthcare,Australia,Onsite,Entry,2,PhD,0,1,0,1,0,62769,1,2024,Low,1
8654,AI Engineer,MNC,E-commerce,Australia,Onsite,Senior,4,PhD,0,0,1,0,0,170517,1,2022,High,7
8655,AI Engineer,Startup,Education,India,Hybrid,Mid,1,PhD,1,0,0,1,1,144884,5,2025,Low,2
8656,Business Analyst,Medium,E-commerce,UK,Hybrid,Entry,10,Master,0,0,0,1,1,74969,4,2020,Medium,3
8657,Data Analyst,Medium,Retail,Canada,Onsite,Mid,13,PhD,0,1,1,0,0,91166,1,2020,Medium,2
8658,Machine Learning Engineer,MNC,Finance,UK,Hybrid,Senior,2,Bachelor,1,1,1,1,0,191749,10,2025,High,6
8659,Business Analyst,MNC,Technology,UK,Hybrid,Mid,13,PhD,1,1,1,0,0,110090,6,2020,Medium,5
8660,Machine Learning Engineer,MNC,Technology,UK,Hybrid,Entry,14,PhD,1,1,0,0,1,122675,5,2021,Medium,3
8661,Machine Learning Engineer,Enterprise,Retail,India,Onsite,Senior,7,Bachelor,1,1,0,0,0,141973,2,2020,Low,2
8662,Data Analyst,Medium,Retail,Australia,Onsite,Senior,1,Master,1,1,1,0,1,127525,5,2023,Low,1
8663,Data Engineer,Medium,Education,UK,Onsite,Entry,11,Bachelor,0,1,1,0,1,72409,7,2021,Medium,2
8664,Data Analyst,Enterprise,E-commerce,Germany,Hybrid,Entry,1,Bachelor,1,0,0,0,1,57269,6,2026,High,7
8665,Machine Learning Engineer,Enterprise,Retail,Australia,Hybrid,Senior,12,Master,0,0,0,0,1,148421,3,2022,Medium,2
8666,Data Scientist,Startup,Education,India,Hybrid,Entry,5,Master,0,1,1,0,1,78654,6,2025,High,8
8667,Data Engineer,Medium,Finance,Canada,Remote,Entry,9,Bachelor,1,0,0,1,1,72551,11,2021,High,9
8668,Data Scientist,MNC,Healthcare,Australia,Remote,Mid,0,PhD,1,1,0,1,0,108798,4,2023,Low,5
8669,AI Engineer,MNC,Retail,Canada,Remote,Senior,11,Master,1,1,0,0,1,169358,4,2023,High,8
8670,Data Analyst,Medium,Education,Canada,Hybrid,Entry,7,Bachelor,0,0,1,1,1,90896,1,2025,High,5
8671,Data Scientist,Startup,E-commerce,Singapore,Onsite,Mid,1,PhD,0,0,0,1,1,97705,4,2023,Low,3
8672,AI Engineer,Medium,Healthcare,Canada,Hybrid,Entry,6,PhD,1,1,0,1,1,113363,6,2024,High,7
8673,Data Analyst,MNC,E-commerce,Singapore,Hybrid,Mid,7,Bachelor,1,0,1,1,0,120434,1,2025,High,4
8674,Data Scientist,Enterprise,E-commerce,India,Remote,Entry,12,Master,1,1,0,1,0,69654,3,2023,High,7
8675,AI Engineer,Enterprise,Education,India,Remote,Entry,2,Master,0,1,1,0,0,108362,3,2023,Low,2
8676,AI Engineer,Startup,Finance,Singapore,Hybrid,Entry,10,PhD,0,1,1,0,1,112735,12,2025,Medium,6
8677,Data Analyst,Startup,Education,UK,Remote,Entry,8,Master,1,0,1,1,1,87079,8,2020,High,1
8678,AI Engineer,Startup,Healthcare,USA,Remote,Senior,1,Bachelor,1,0,1,0,1,169772,7,2021,Low,3
8679,Machine Learning Engineer,Startup,Technology,USA,Onsite,Mid,3,Master,1,0,1,0,1,137115,3,2023,Low,5
8680,Machine Learning Engineer,MNC,Healthcare,UK,Onsite,Mid,12,Master,0,0,1,1,1,179676,10,2020,High,6
8681,Business Analyst,Startup,Retail,USA,Onsite,Entry,0,PhD,1,0,1,1,1,90183,10,2023,High,8
8682,Data Scientist,Medium,Healthcare,Germany,Hybrid,Entry,0,PhD,0,1,0,0,1,63345,4,2025,Low,3
8683,AI Engineer,Startup,Finance,Germany,Hybrid,Senior,12,Master,1,1,1,0,1,160179,10,2026,Medium,4
8684,Data Engineer,Medium,Education,Singapore,Remote,Entry,2,PhD,1,0,1,1,1,87949,12,2020,High,5
8685,Machine Learning Engineer,Startup,Retail,UK,Onsite,Entry,9,Bachelor,1,1,0,0,1,97968,11,2025,High,9
8686,Business Analyst,Medium,Technology,Australia,Onsite,Senior,5,PhD,1,1,1,1,0,131596,3,2025,High,4
8687,Business Analyst,Medium,E-commerce,Germany,Onsite,Entry,4,PhD,0,1,0,1,0,63257,1,2020,Low,1
8688,Machine Learning Engineer,Medium,E-commerce,UK,Hybrid,Entry,13,Bachelor,1,1,1,0,0,102722,7,2026,Medium,2
8689,AI Engineer,Medium,Technology,Germany,Remote,Mid,4,Bachelor,0,0,0,1,1,143500,12,2023,High,8
8690,Business Analyst,Enterprise,Healthcare,India,Onsite,Mid,2,PhD,0,0,0,1,0,88027,3,2026,Low,1
8691,Data Engineer,MNC,Education,Canada,Onsite,Entry,7,PhD,0,0,1,1,1,108987,12,2022,High,7
8692,AI Engineer,MNC,Education,Germany,Onsite,Senior,5,PhD,1,1,1,1,1,200919,3,2025,High,5
8693,Data Analyst,Startup,Finance,USA,Hybrid,Mid,10,Bachelor,1,0,0,1,0,92132,2,2023,High,9
8694,Data Engineer,Enterprise,Healthcare,Australia,Onsite,Senior,2,Master,0,1,1,1,1,136617,9,2020,High,1
8695,Data Engineer,MNC,Technology,Canada,Remote,Mid,1,Bachelor,1,1,0,1,1,118484,4,2025,Low,4
8696,Business Analyst,Enterprise,Technology,Germany,Onsite,Entry,10,Master,0,0,0,0,0,49599,4,2021,Medium,3
8697,Data Engineer,Startup,E-commerce,Germany,Hybrid,Entry,11,Bachelor,0,1,0,0,1,61052,5,2026,Medium,6
8698,Business Analyst,Enterprise,Education,USA,Onsite,Mid,4,PhD,1,1,1,1,0,103376,12,2021,High,9
8699,Business Analyst,Enterprise,Retail,Australia,Onsite,Senior,9,Bachelor,0,0,0,0,1,114975,2,2023,High,7
8700,Business Analyst,MNC,Technology,India,Hybrid,Entry,0,Master,1,1,1,0,1,98240,1,2023,Low,1
8701,Data Engineer,Startup,Technology,Germany,Onsite,Senior,6,Bachelor,1,1,1,0,0,115621,12,2023,Low,5
8702,Machine Learning Engineer,Enterprise,Finance,Canada,Onsite,Senior,1,Bachelor,1,1,0,1,0,157011,5,2025,Low,4
8703,Machine Learning Engineer,MNC,Technology,Canada,Remote,Entry,7,Bachelor,0,1,0,0,0,108852,9,2025,Low,2
8704,AI Engineer,Enterprise,Retail,Singapore,Onsite,Mid,3,Master,1,1,1,1,0,140971,5,2023,High,1
8705,Data Engineer,MNC,E-commerce,USA,Onsite,Senior,10,Bachelor,0,0,1,0,1,146027,5,2020,Medium,2
8706,Machine Learning Engineer,Enterprise,Finance,UK,Onsite,Entry,13,Master,1,1,1,1,1,126718,2,2024,High,6
8707,AI Engineer,Startup,Education,Australia,Remote,Entry,1,Bachelor,1,1,0,1,1,116465,5,2026,Low,6
8708,Business Analyst,Startup,Education,Germany,Onsite,Entry,5,Master,1,1,1,1,1,92451,10,2023,High,9
8709,Data Scientist,Startup,Retail,Singapore,Hybrid,Mid,1,PhD,0,0,1,1,1,116938,3,2022,High,4
8710,Data Engineer,Enterprise,E-commerce,Singapore,Hybrid,Entry,14,PhD,0,0,0,0,1,58964,10,2025,Medium,1
8711,Machine Learning Engineer,Startup,E-commerce,Australia,Hybrid,Mid,0,Master,1,1,1,0,1,137713,4,2023,Low,4
8712,Machine Learning Engineer,MNC,Healthcare,UK,Remote,Senior,5,PhD,0,0,1,0,0,177364,11,2022,Low,2
8713,Machine Learning Engineer,Medium,E-commerce,Germany,Hybrid,Entry,8,PhD,0,0,0,1,0,104306,6,2026,Medium,4
8714,Data Scientist,Startup,E-commerce,India,Onsite,Senior,10,Master,0,1,1,0,0,114923,12,2020,Medium,4
8715,Data Engineer,Medium,Education,USA,Remote,Senior,0,Master,1,1,0,0,0,101130,6,2026,Low,6
8716,Business Analyst,Startup,Technology,USA,Onsite,Mid,6,Bachelor,0,1,0,1,1,95036,6,2020,Low,1
8717,Machine Learning Engineer,Medium,E-commerce,Singapore,Hybrid,Entry,14,Master,0,1,0,1,1,112386,11,2025,Medium,5
8718,Data Scientist,Startup,Finance,USA,Onsite,Entry,0,PhD,0,0,1,1,0,83670,11,2025,High,9
8719,Business Analyst,Startup,Retail,UK,Hybrid,Mid,12,Bachelor,0,0,1,1,1,115494,6,2022,High,4
8720,Machine Learning Engineer,Enterprise,Retail,Australia,Onsite,Senior,10,Master,1,1,1,0,0,151968,7,2023,Medium,5
8721,Data Engineer,Medium,Technology,Canada,Hybrid,Entry,14,Master,1,1,1,1,0,83912,2,2020,High,9
8722,Machine Learning Engineer,MNC,Healthcare,India,Hybrid,Senior,0,Master,1,1,0,1,1,187828,11,2026,Low,6
8723,AI Engineer,Enterprise,Technology,Singapore,Onsite,Entry,4,Master,0,1,1,1,1,130663,8,2026,High,7
8724,Data Engineer,MNC,Education,Germany,Hybrid,Senior,4,Master,1,0,1,1,0,152310,5,2024,High,4
8725,Data Scientist,MNC,Finance,Australia,Remote,Senior,4,Bachelor,0,0,0,1,0,136213,3,2023,High,7
8726,Data Engineer,Medium,Retail,USA,Onsite,Entry,7,Master,1,1,1,0,0,63710,10,2021,Low,6
8727,Data Analyst,Enterprise,E-commerce,UK,Remote,Mid,13,Master,0,1,0,1,0,88978,4,2022,High,7
8728,Business Analyst,MNC,Retail,India,Hybrid,Entry,6,PhD,0,0,0,1,1,95859,7,2026,Low,1
8729,AI Engineer,Medium,Finance,India,Hybrid,Entry,9,Master,1,0,1,1,0,120159,12,2022,High,9
8730,Data Analyst,Medium,Technology,Canada,Hybrid,Mid,9,PhD,0,0,1,0,0,85489,9,2025,Medium,5
8731,Machine Learning Engineer,Startup,Healthcare,USA,Hybrid,Entry,1,PhD,1,1,0,0,1,98162,1,2022,Low,1
8732,Data Scientist,Medium,Healthcare,UK,Hybrid,Senior,14,Bachelor,1,1,1,0,1,125950,12,2025,Medium,4
8733,AI Engineer,MNC,Retail,Australia,Hybrid,Senior,13,Master,1,0,0,1,1,185649,1,2021,Medium,3
8734,AI Engineer,Enterprise,Technology,Germany,Onsite,Mid,2,Master,1,0,1,1,0,149704,9,2021,High,7
8735,Data Scientist,Startup,Technology,Germany,Onsite,Entry,9,Bachelor,0,0,0,0,1,62597,8,2024,Medium,3
8736,Data Scientist,Startup,Finance,India,Onsite,Senior,7,PhD,1,0,1,0,1,120280,11,2022,High,7
8737,Business Analyst,Medium,Technology,USA,Hybrid,Mid,12,Master,0,1,0,0,1,86290,9,2020,Medium,5
8738,Data Scientist,Startup,Education,Singapore,Hybrid,Senior,14,PhD,1,0,1,0,1,127375,8,2023,Medium,6
8739,Data Scientist,MNC,Education,Germany,Remote,Mid,11,Bachelor,0,1,1,0,0,105786,5,2021,High,7
8740,Business Analyst,MNC,Finance,Australia,Remote,Mid,14,Master,0,0,1,1,0,128017,2,2020,High,7
8741,Business Analyst,Startup,Finance,Australia,Remote,Senior,11,PhD,0,1,1,1,1,135543,2,2026,High,3
8742,AI Engineer,Enterprise,Retail,USA,Onsite,Entry,8,Bachelor,0,0,0,1,1,114363,2,2023,Medium,6
8743,Machine Learning Engineer,Enterprise,Retail,USA,Remote,Senior,6,PhD,0,0,0,0,0,141161,4,2026,High,7
8744,AI Engineer,Enterprise,Education,India,Onsite,Mid,11,Master,0,0,0,0,1,124443,2,2023,Medium,2
8745,Data Scientist,MNC,Healthcare,USA,Hybrid,Entry,10,PhD,1,0,0,0,1,77299,11,2020,High,7
8746,AI Engineer,Enterprise,Retail,Canada,Hybrid,Mid,0,Bachelor,1,0,1,1,1,151285,5,2022,High,4
8747,Data Analyst,Medium,Retail,UK,Remote,Entry,14,PhD,0,0,1,0,0,64190,6,2026,Medium,1
8748,Data Scientist,Startup,Finance,Australia,Hybrid,Entry,12,Master,0,0,1,1,1,85819,5,2021,High,3
8749,AI Engineer,Medium,Technology,Singapore,Remote,Entry,4,Bachelor,0,1,1,1,0,120207,10,2026,High,8
8750,AI Engineer,MNC,Retail,India,Onsite,Entry,10,PhD,1,1,0,0,1,122598,1,2020,High,8
8751,Machine Learning Engineer,MNC,E-commerce,UK,Hybrid,Senior,10,Bachelor,1,1,0,0,1,169490,8,2020,Medium,4
8752,Data Analyst,Enterprise,Retail,USA,Hybrid,Entry,5,PhD,0,1,0,1,0,61100,8,2025,Low,2
8753,AI Engineer,MNC,Technology,USA,Hybrid,Entry,12,Master,0,1,1,0,0,126033,9,2020,Medium,5
8754,Data Analyst,Enterprise,Healthcare,UK,Remote,Mid,13,Master,0,0,0,0,1,81485,4,2024,Medium,2
8755,Data Scientist,MNC,Technology,UK,Hybrid,Mid,0,Bachelor,0,1,0,0,0,91972,5,2025,High,7
8756,Data Analyst,Medium,Education,USA,Hybrid,Mid,13,Master,0,0,1,1,0,102061,10,2024,High,9
8757,Business Analyst,Startup,Technology,Canada,Remote,Entry,14,Bachelor,1,0,1,0,1,71468,8,2026,Medium,4
8758,Machine Learning Engineer,Enterprise,Technology,UK,Onsite,Entry,14,Bachelor,0,1,1,0,1,117954,6,2023,Medium,4
8759,Data Analyst,Startup,E-commerce,Canada,Onsite,Senior,4,Master,0,0,0,1,0,113277,5,2020,Low,6
8760,AI Engineer,Medium,Education,Australia,Hybrid,Entry,5,PhD,1,0,0,0,0,94303,7,2021,Low,2
8761,Machine Learning Engineer,Startup,Technology,Canada,Hybrid,Mid,1,PhD,0,1,0,0,0,114506,11,2025,High,7
8762,AI Engineer,MNC,Healthcare,USA,Onsite,Entry,6,PhD,0,1,0,0,1,123368,11,2020,High,7
8763,Data Engineer,Startup,Retail,Canada,Remote,Entry,7,Master,0,1,1,1,1,89227,8,2024,High,3
8764,Machine Learning Engineer,MNC,Healthcare,Canada,Hybrid,Senior,0,Bachelor,1,0,1,1,0,186642,7,2024,High,2
8765,Data Engineer,Medium,Healthcare,Australia,Onsite,Senior,0,Bachelor,0,1,1,1,0,134347,7,2021,High,8
8766,Data Analyst,Startup,Technology,Singapore,Onsite,Entry,4,PhD,1,0,1,0,1,71501,4,2021,Low,6
8767,AI Engineer,Startup,Healthcare,Canada,Onsite,Senior,12,Master,1,1,0,0,0,139314,4,2020,High,8
8768,Data Engineer,Startup,Finance,Australia,Onsite,Entry,0,Master,0,1,1,1,0,80223,7,2022,High,8
8769,Data Scientist,Enterprise,Healthcare,Germany,Hybrid,Mid,13,PhD,0,1,0,0,1,80845,9,2024,Medium,2
8770,AI Engineer,Enterprise,E-commerce,Germany,Onsite,Senior,7,Bachelor,1,0,0,1,1,168083,5,2023,High,9
8771,AI Engineer,MNC,Education,Australia,Hybrid,Entry,12,PhD,0,0,1,0,0,123011,2,2025,Medium,3
8772,Data Engineer,Medium,Healthcare,UK,Onsite,Senior,3,Bachelor,1,0,0,1,1,123879,12,2021,High,7
8773,Machine Learning Engineer,Medium,Finance,India,Onsite,Mid,12,Master,1,0,0,0,1,123245,2,2025,Medium,2
8774,Machine Learning Engineer,Medium,Healthcare,UK,Onsite,Entry,0,Bachelor,1,0,1,1,1,126619,6,2020,High,8
8775,AI Engineer,MNC,Education,Singapore,Remote,Mid,9,Master,0,1,0,0,1,140558,6,2020,Medium,3
8776,AI Engineer,Medium,E-commerce,India,Hybrid,Entry,11,Bachelor,1,0,0,1,1,116589,2,2023,Medium,2
8777,Data Engineer,Enterprise,Finance,Singapore,Remote,Senior,3,Master,0,1,0,1,0,112217,9,2023,High,9
8778,Data Scientist,Medium,E-commerce,USA,Hybrid,Mid,9,PhD,0,1,0,1,0,86683,2,2022,Medium,6
8779,Machine Learning Engineer,Startup,Retail,UK,Remote,Mid,9,Master,1,0,1,1,0,147287,4,2024,High,7
8780,Machine Learning Engineer,Enterprise,Finance,USA,Remote,Senior,5,PhD,1,0,1,0,1,164146,12,2021,Low,2
8781,Business Analyst,Medium,Finance,Canada,Onsite,Entry,2,Master,1,1,1,0,1,71427,9,2023,High,9
8782,Business Analyst,Medium,E-commerce,UK,Hybrid,Mid,1,Bachelor,0,1,0,1,1,100667,6,2024,Low,2
8783,AI Engineer,Startup,Technology,Canada,Onsite,Entry,6,Bachelor,1,1,1,1,1,130167,9,2022,High,1
8784,AI Engineer,MNC,Finance,Germany,Hybrid,Mid,3,Bachelor,0,0,1,0,0,149693,6,2022,Low,4
8785,Data Engineer,Medium,Education,Australia,Onsite,Mid,14,Bachelor,1,0,1,0,1,98231,3,2020,Medium,6
8786,Data Engineer,Medium,E-commerce,Canada,Hybrid,Mid,6,Master,0,1,0,0,1,86025,10,2023,Low,4
8787,Machine Learning Engineer,Medium,Finance,Germany,Hybrid,Entry,13,PhD,1,1,0,0,1,98046,8,2020,Medium,1
8788,Business Analyst,Enterprise,Healthcare,Singapore,Onsite,Entry,12,PhD,1,1,1,0,0,61519,3,2021,Medium,3
8789,Data Engineer,Startup,Education,Germany,Remote,Entry,6,PhD,1,0,1,1,1,85093,6,2025,High,4
8790,AI Engineer,Medium,E-commerce,Germany,Onsite,Mid,10,Bachelor,0,1,1,1,0,140823,8,2025,High,1
8791,Business Analyst,Startup,Technology,UK,Onsite,Senior,1,PhD,1,1,1,0,0,115964,9,2023,High,7
8792,Data Engineer,Medium,Technology,India,Hybrid,Entry,3,PhD,0,1,1,0,0,69599,6,2024,Low,2
8793,Machine Learning Engineer,Enterprise,Healthcare,Singapore,Remote,Entry,4,Bachelor,1,0,1,1,1,133116,4,2021,High,7
8794,Data Analyst,MNC,Education,USA,Remote,Senior,14,Master,0,0,0,1,0,137776,10,2022,High,8
8795,Business Analyst,MNC,E-commerce,USA,Remote,Entry,7,Bachelor,0,1,1,1,0,100036,11,2020,High,9
8796,Machine Learning Engineer,Medium,Retail,Canada,Remote,Entry,5,Bachelor,1,0,0,0,1,101377,3,2023,Low,6
8797,AI Engineer,Startup,E-commerce,India,Remote,Mid,5,Bachelor,1,1,0,0,1,127871,12,2026,Low,4
8798,Data Analyst,MNC,Finance,Germany,Remote,Entry,5,Bachelor,0,1,1,0,0,81999,12,2021,High,9
8799,AI Engineer,Startup,Education,Canada,Onsite,Mid,6,Bachelor,1,0,0,1,0,134201,5,2024,Low,6
8800,Data Scientist,Enterprise,Finance,India,Onsite,Mid,13,Master,1,0,0,0,1,81878,10,2020,Medium,3
8801,Data Analyst,Startup,Technology,Canada,Onsite,Entry,5,PhD,1,0,1,1,0,76365,6,2020,High,1
8802,Machine Learning Engineer,Enterprise,E-commerce,Germany,Onsite,Entry,8,Master,1,0,1,1,1,128955,5,2025,High,9
8803,Machine Learning Engineer,Medium,Technology,India,Remote,Senior,6,Master,0,1,1,1,1,182171,4,2026,High,3
8804,Business Analyst,Medium,Technology,Canada,Hybrid,Senior,2,PhD,1,0,0,1,1,129244,5,2021,Low,3
8805,Machine Learning Engineer,Startup,E-commerce,Australia,Hybrid,Senior,7,Master,0,0,1,1,0,168117,12,2020,High,6
8806,Business Analyst,Startup,Technology,USA,Hybrid,Senior,5,Bachelor,1,1,0,1,1,121177,1,2025,Low,4
8807,Data Engineer,Startup,Healthcare,Canada,Onsite,Senior,9,Master,0,0,1,0,1,123629,9,2020,Medium,6
8808,Data Engineer,MNC,Retail,India,Onsite,Mid,13,PhD,0,0,1,0,0,106127,2,2026,Medium,6
8809,Data Scientist,Medium,E-commerce,Australia,Onsite,Senior,6,Master,0,0,0,0,1,109470,5,2026,High,7
8810,Data Engineer,MNC,E-commerce,USA,Hybrid,Senior,4,Master,0,0,0,0,0,123775,5,2023,Low,6
8811,AI Engineer,Startup,Retail,Germany,Hybrid,Mid,5,PhD,0,1,0,0,0,110621,10,2023,Low,4
8812,Data Analyst,Medium,Healthcare,India,Hybrid,Mid,0,PhD,1,0,1,1,0,107599,7,2023,High,5
8813,AI Engineer,Startup,Retail,UK,Remote,Senior,13,PhD,1,0,1,1,0,174226,11,2025,High,8
8814,Machine Learning Engineer,Medium,Healthcare,Singapore,Remote,Mid,1,PhD,0,1,0,0,1,128755,7,2026,High,8
8815,Data Analyst,Startup,Retail,UK,Remote,Senior,3,Master,0,0,1,0,0,119856,8,2020,High,7
8816,AI Engineer,Startup,Retail,Singapore,Hybrid,Senior,0,PhD,0,0,0,1,0,155920,11,2021,Low,2
8817,AI Engineer,MNC,Healthcare,USA,Remote,Entry,8,Bachelor,0,1,0,1,0,123845,6,2021,Medium,2
8818,Data Scientist,Medium,Healthcare,USA,Hybrid,Senior,14,Master,0,0,1,1,0,128666,11,2026,High,5
8819,Data Engineer,Medium,E-commerce,Canada,Onsite,Mid,14,Master,1,0,1,1,0,109941,9,2020,High,1
8820,Business Analyst,MNC,Technology,UK,Onsite,Mid,14,Bachelor,0,1,0,1,0,110386,7,2025,High,7
8821,Data Engineer,Startup,Healthcare,Canada,Remote,Senior,6,PhD,0,0,0,1,1,121273,6,2023,Low,4
8822,Business Analyst,Enterprise,Healthcare,USA,Remote,Senior,8,Bachelor,0,1,1,1,1,138667,4,2022,High,3
8823,Machine Learning Engineer,Startup,Finance,UK,Onsite,Mid,9,PhD,1,0,0,1,0,130992,1,2020,Medium,6
8824,Data Engineer,Enterprise,Retail,Germany,Hybrid,Senior,12,Bachelor,0,1,1,0,1,120125,1,2025,Medium,2
8825,AI Engineer,MNC,Healthcare,USA,Onsite,Entry,9,Bachelor,0,1,1,1,0,141040,10,2026,High,9
8826,Business Analyst,Medium,Technology,USA,Hybrid,Entry,9,PhD,1,0,0,0,1,56002,2,2022,Medium,1
8827,Business Analyst,Medium,Education,Germany,Onsite,Entry,0,Master,0,1,0,1,1,74771,8,2021,Low,4
8828,Data Engineer,Startup,Healthcare,UK,Remote,Senior,10,PhD,0,0,0,0,1,110481,6,2024,High,9
8829,Data Analyst,Medium,Healthcare,Canada,Onsite,Entry,8,Master,0,0,1,1,0,84590,3,2026,High,8
8830,Data Engineer,Medium,Retail,India,Onsite,Senior,13,Bachelor,0,0,0,1,1,124507,11,2023,Medium,5
8831,AI Engineer,Enterprise,Finance,Canada,Hybrid,Entry,11,Master,0,1,1,1,0,120041,8,2023,High,7
8832,Machine Learning Engineer,Medium,Finance,Australia,Remote,Mid,13,Master,0,0,1,0,0,132702,11,2026,High,7
8833,Data Engineer,Enterprise,E-commerce,UK,Onsite,Mid,9,Bachelor,1,0,1,1,0,104392,3,2026,High,1
8834,AI Engineer,Enterprise,Technology,Canada,Onsite,Senior,6,PhD,0,1,0,1,0,151718,11,2020,High,9
8835,Data Engineer,MNC,Healthcare,Singapore,Onsite,Entry,4,Bachelor,0,0,0,0,1,81153,1,2024,High,8
8836,Machine Learning Engineer,MNC,Education,Australia,Onsite,Mid,8,Master,0,1,0,1,0,146168,6,2023,Medium,3
8837,Machine Learning Engineer,Medium,E-commerce,Canada,Hybrid,Senior,1,Master,0,1,1,1,1,176852,7,2020,High,4
8838,Data Engineer,Medium,Healthcare,Singapore,Onsite,Entry,2,Master,1,1,1,1,1,85548,12,2026,High,1
8839,Data Analyst,Startup,Healthcare,USA,Onsite,Entry,11,Master,1,1,1,1,1,87011,12,2021,High,9
8840,AI Engineer,Enterprise,Retail,Canada,Hybrid,Senior,14,PhD,1,1,1,1,0,169929,11,2020,High,9
8841,Machine Learning Engineer,MNC,Technology,UK,Remote,Entry,2,Master,0,0,1,1,0,139347,3,2020,High,8
8842,Machine Learning Engineer,MNC,Retail,Singapore,Remote,Mid,14,Master,1,1,0,1,1,155874,8,2024,Medium,5
8843,AI Engineer,Enterprise,E-commerce,UK,Onsite,Senior,7,Bachelor,0,1,0,0,1,152254,1,2022,High,7
8844,Data Scientist,Enterprise,E-commerce,India,Remote,Mid,4,Master,1,1,0,1,1,97451,2,2025,High,7
8845,Data Scientist,MNC,Finance,Singapore,Remote,Mid,14,PhD,1,0,0,1,1,115716,9,2025,High,7
8846,Data Analyst,Medium,Finance,UK,Onsite,Senior,4,PhD,1,1,1,0,0,114669,1,2020,High,7
8847,Machine Learning Engineer,Medium,Technology,Canada,Onsite,Mid,12,PhD,0,1,1,1,1,159795,12,2020,High,4
8848,Data Analyst,Medium,E-commerce,India,Remote,Senior,14,Bachelor,1,0,1,0,0,111814,12,2020,High,8
8849,Data Scientist,Startup,Healthcare,Canada,Onsite,Senior,12,Master,0,1,0,0,1,108599,1,2022,High,7
8850,Machine Learning Engineer,MNC,Healthcare,Australia,Hybrid,Senior,12,PhD,0,1,1,1,1,195572,1,2020,High,4
8851,Data Scientist,Medium,Technology,Singapore,Onsite,Senior,12,PhD,0,1,0,1,0,119775,1,2024,Medium,3
8852,Data Engineer,Medium,Education,USA,Remote,Senior,13,Master,0,0,1,1,1,137621,11,2023,High,2
8853,Data Scientist,MNC,Finance,UK,Hybrid,Mid,3,Master,0,0,0,1,0,106051,11,2026,High,8
8854,AI Engineer,Enterprise,Healthcare,Australia,Remote,Senior,10,Bachelor,0,0,0,1,1,167470,6,2020,High,9
8855,AI Engineer,Startup,E-commerce,Singapore,Hybrid,Senior,7,PhD,0,0,0,1,1,166814,12,2026,High,8
8856,Data Engineer,MNC,Education,India,Onsite,Mid,6,PhD,0,0,0,0,1,101135,12,2026,Low,1
8857,Data Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,5,Master,1,0,0,0,0,95202,8,2020,Low,3
8858,Business Analyst,MNC,Education,Germany,Hybrid,Senior,9,Master,0,0,0,0,1,131958,5,2024,Medium,3
8859,Data Engineer,MNC,Healthcare,Australia,Remote,Entry,10,PhD,1,0,0,0,1,80885,4,2025,Medium,6
8860,AI Engineer,Startup,Technology,USA,Onsite,Entry,4,Bachelor,0,1,1,1,1,130065,1,2023,High,2
8861,Data Scientist,Medium,Education,Germany,Hybrid,Mid,2,Bachelor,0,0,1,1,1,115688,10,2024,High,7
8862,Machine Learning Engineer,Medium,Healthcare,Canada,Hybrid,Mid,1,PhD,1,0,1,1,0,145445,9,2025,High,7
8863,Data Scientist,MNC,Technology,Singapore,Onsite,Senior,5,Bachelor,1,1,0,0,1,126469,12,2021,Low,6
8864,Data Engineer,Enterprise,Retail,USA,Remote,Mid,11,PhD,1,1,0,0,0,75823,5,2024,Medium,5
8865,Data Scientist,Enterprise,E-commerce,Canada,Hybrid,Mid,9,Master,1,1,0,1,0,87708,4,2021,Medium,1
8866,Business Analyst,Enterprise,Retail,UK,Hybrid,Senior,5,PhD,1,0,0,0,0,104316,3,2020,Low,1
8867,AI Engineer,MNC,E-commerce,Canada,Hybrid,Senior,14,Master,1,0,0,1,1,184957,7,2024,High,8
